"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"193","b.4..what.is.your.marital.status.","a.1..household.displacement.status","I don’t want to answer","Migrants",0,NA,0,0,NA,NA
"203","b.4..what.is.your.marital.status.","a.1..household.displacement.status","I don’t want to answer","Returnees",0.23728813559322,NA,0.128617578078039,0.345958693108402,NA,NA
"217","b.4..what.is.your.marital.status.","a.1..household.displacement.status","Divorced","Non-displaced",0.205,NA,0.148990056458259,0.261009943541741,NA,NA
"223","b.4..what.is.your.marital.status.","a.1..household.displacement.status","Divorced","Refugees",0.176470588235294,NA,0,0.357884630763078,NA,NA
"233","b.4..what.is.your.marital.status.","a.1..household.displacement.status","Divorced","IDPs",0.168539325842697,NA,0.113486309422797,0.223592342262597,NA,NA
"243","b.4..what.is.your.marital.status.","a.1..household.displacement.status","Divorced","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"253","b.4..what.is.your.marital.status.","a.1..household.displacement.status","Divorced","Returnees",0.220338983050847,NA,0.114464278259333,0.326213687842362,NA,NA
"262","b.4..what.is.your.marital.status.","a.1..household.displacement.status","Single","Non-displaced",0.15,NA,0.100459574496598,0.199540425503402,NA,NA
"272","b.4..what.is.your.marital.status.","a.1..household.displacement.status","Single","Refugees",0.176470588235294,NA,0,0.357884630763078,NA,NA
"282","b.4..what.is.your.marital.status.","a.1..household.displacement.status","Single","IDPs",0.151685393258427,NA,0.0989308350820617,0.204439951434792,NA,NA
"292","b.4..what.is.your.marital.status.","a.1..household.displacement.status","Single","Migrants",0.285714285714286,NA,0,0.620735707862576,NA,NA
"302","b.4..what.is.your.marital.status.","a.1..household.displacement.status","Single","Returnees",0.135593220338983,NA,0.0481408264974297,0.223045614180536,NA,NA
"dependent.var16","b.5..how.many.members.are.there.in.your.household..including.you..","a.1..household.displacement.status",NA,"Returnees",19.9078089278503,NA,19.6847923116066,20.130825544094,NA,NA
"dependent.var17","b.5..how.many.members.are.there.in.your.household..including.you..","a.1..household.displacement.status",NA,"IDPs",20.0718410280945,NA,19.9668821141075,20.1767999420815,NA,NA
"dependent.var22","b.5..how.many.members.are.there.in.your.household..including.you..","a.1..household.displacement.status",NA,"Non-displaced",19.9405403934653,NA,19.8105960953944,20.0704846915362,NA,NA
"dependent.var32","b.5..how.many.members.are.there.in.your.household..including.you..","a.1..household.displacement.status",NA,"Migrants",19.3923824130879,NA,19.3548064164518,19.4299584097241,NA,NA
"dependent.var42","b.5..how.many.members.are.there.in.your.household..including.you..","a.1..household.displacement.status",NA,"Refugees",21.7013208862278,NA,21.6412494399969,21.7613923324587,NA,NA
"119","b.6..is.your.household.hosting.others..relatives.and.friends..not.part.of.the.immediate.family..i.e..not.blood.relatives.","a.1..household.displacement.status","Yes","Non-displaced",0.51,NA,0.440643404295237,0.579356595704763,NA,NA
"218","b.6..is.your.household.hosting.others..relatives.and.friends..not.part.of.the.immediate.family..i.e..not.blood.relatives.","a.1..household.displacement.status","Yes","Refugees",0.470588235294118,NA,0.233061497576544,0.708114973011691,NA,NA
"315","b.6..is.your.household.hosting.others..relatives.and.friends..not.part.of.the.immediate.family..i.e..not.blood.relatives.","a.1..household.displacement.status","Yes","IDPs",0.449438202247191,NA,0.376282587231852,0.52259381726253,NA,NA
"415","b.6..is.your.household.hosting.others..relatives.and.friends..not.part.of.the.immediate.family..i.e..not.blood.relatives.","a.1..household.displacement.status","Yes","Migrants",0.571428571428571,NA,0.204430991112413,0.93842615174473,NA,NA
"515","b.6..is.your.household.hosting.others..relatives.and.friends..not.part.of.the.immediate.family..i.e..not.blood.relatives.","a.1..household.displacement.status","Yes","Returnees",0.440677966101695,NA,0.313858691612574,0.567497240590816,NA,NA
"615","b.6..is.your.household.hosting.others..relatives.and.friends..not.part.of.the.immediate.family..i.e..not.blood.relatives.","a.1..household.displacement.status","No","Non-displaced",0.49,NA,0.420643404295237,0.559356595704763,NA,NA
"715","b.6..is.your.household.hosting.others..relatives.and.friends..not.part.of.the.immediate.family..i.e..not.blood.relatives.","a.1..household.displacement.status","No","Refugees",0.529411764705882,NA,0.291885026988309,0.766938502423456,NA,NA
"815","b.6..is.your.household.hosting.others..relatives.and.friends..not.part.of.the.immediate.family..i.e..not.blood.relatives.","a.1..household.displacement.status","No","IDPs",0.550561797752809,NA,0.47740618273747,0.623717412768148,NA,NA
"915","b.6..is.your.household.hosting.others..relatives.and.friends..not.part.of.the.immediate.family..i.e..not.blood.relatives.","a.1..household.displacement.status","No","Migrants",0.428571428571429,NA,0.0615738482552698,0.795569008887587,NA,NA
"1015","b.6..is.your.household.hosting.others..relatives.and.friends..not.part.of.the.immediate.family..i.e..not.blood.relatives.","a.1..household.displacement.status","No","Returnees",0.559322033898305,NA,0.432502759409184,0.686141308387426,NA,NA
"120","gender","a.1..household.displacement.status","Male","Non-displaced",0.525,NA,0.455716296165827,0.594283703834173,NA,NA
"219","gender","a.1..household.displacement.status","Male","Refugees",0.705882352941176,NA,0.489051099176963,0.92271360670539,NA,NA
"316","gender","a.1..household.displacement.status","Male","IDPs",0.550561797752809,NA,0.47740618273747,0.623717412768148,NA,NA
"416","gender","a.1..household.displacement.status","Male","Migrants",0.571428571428571,NA,0.204430991112413,0.93842615174473,NA,NA
"516","gender","a.1..household.displacement.status","Male","Returnees",0.474576271186441,NA,0.347020097558162,0.60213244481472,NA,NA
"616","gender","a.1..household.displacement.status","Female","Non-displaced",0.475,NA,0.405716296165827,0.544283703834173,NA,NA
"716","gender","a.1..household.displacement.status","Female","Refugees",0.294117647058824,NA,0.0772863932946097,0.510948900823037,NA,NA
"816","gender","a.1..household.displacement.status","Female","IDPs",0.449438202247191,NA,0.376282587231852,0.52259381726253,NA,NA
"916","gender","a.1..household.displacement.status","Female","Migrants",0.428571428571429,NA,0.0615738482552698,0.795569008887587,NA,NA
"1016","gender","a.1..household.displacement.status","Female","Returnees",0.525423728813559,NA,0.39786755518528,0.652979902441838,NA,NA
"dependent.var18","year.of.birth","a.1..household.displacement.status",NA,"Returnees",19.6347651343883,NA,19.2516576295958,20.0178726391808,NA,NA
"dependent.var19","year.of.birth","a.1..household.displacement.status",NA,"IDPs",19.9686877043298,NA,19.8679637915339,20.0694116171257,NA,NA
"dependent.var23","year.of.birth","a.1..household.displacement.status",NA,"Non-displaced",19.9820885075142,NA,19.8198945973538,20.1442824176746,NA,NA
"dependent.var33","year.of.birth","a.1..household.displacement.status",NA,"Migrants",19.9041411042945,NA,19.7914131143861,20.0168690942028,NA,NA
"dependent.var43","year.of.birth","a.1..household.displacement.status",NA,"Refugees",21.098449444108,NA,20.9181484302276,21.2787504579884,NA,NA
"dependent.var20","month.of.birth","a.1..household.displacement.status",NA,"Returnees",20.5296169463178,NA,20.1561891464157,20.9030447462199,NA,NA
"dependent.var110","month.of.birth","a.1..household.displacement.status",NA,"IDPs",20.277731540547,NA,20.231294658821,20.324168422273,NA,NA
"dependent.var24","month.of.birth","a.1..household.displacement.status",NA,"Non-displaced",20.0134766403207,NA,19.7399341807222,20.2870190999192,NA,NA
"dependent.var34","month.of.birth","a.1..household.displacement.status",NA,"Migrants",17.9394171779141,NA,17.901841181278,17.9769931745502,NA,NA
"dependent.var44","month.of.birth","a.1..household.displacement.status",NA,"Refugees",21.5702377823737,NA,21.390006299478,21.7504692652694,NA,NA
"dependent.var25","age..if.year.unknown.","a.1..household.displacement.status",NA,"Returnees",20.0809350745153,NA,19.8754390601238,20.2864310889069,NA,NA
"dependent.var111","age..if.year.unknown.","a.1..household.displacement.status",NA,"IDPs",20.1772037716291,NA,20.107582155878,20.2468253873801,NA,NA
"dependent.var26","age..if.year.unknown.","a.1..household.displacement.status",NA,"Non-displaced",19.9864355014459,NA,19.7856309452838,20.1872400576081,NA,NA
"dependent.var35","age..if.year.unknown.","a.1..household.displacement.status",NA,"Migrants",20.4498977505112,NA,20.4498977505112,20.4498977505112,NA,NA
"dependent.var45","age..if.year.unknown.","a.1..household.displacement.status",NA,"Refugees",19.9277968851766,NA,19.7475636466958,20.1080301236574,NA,NA
"124","relationship.to.the.head.of.household","a.1..household.displacement.status","Other","Non-displaced",0.085,NA,0.0463076907767776,0.123692309223222,NA,NA
"220","relationship.to.the.head.of.household","a.1..household.displacement.status","Other","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"317","relationship.to.the.head.of.household","a.1..household.displacement.status","Other","IDPs",0.0842696629213483,NA,0.0434161820349044,0.125123143807792,NA,NA
"417","relationship.to.the.head.of.household","a.1..household.displacement.status","Other","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"517","relationship.to.the.head.of.household","a.1..household.displacement.status","Other","Returnees",0.0677966101694915,NA,0.00357917427943043,0.132014046059553,NA,NA
"617","relationship.to.the.head.of.household","a.1..household.displacement.status","Brother/Sister","Non-displaced",0.11,NA,0.0665893802627188,0.153410619737281,NA,NA
"717","relationship.to.the.head.of.household","a.1..household.displacement.status","Brother/Sister","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"817","relationship.to.the.head.of.household","a.1..household.displacement.status","Brother/Sister","IDPs",0.0786516853932584,NA,0.0390625901830178,0.118240780603499,NA,NA
"917","relationship.to.the.head.of.household","a.1..household.displacement.status","Brother/Sister","Migrants",0,NA,0,0,NA,NA
"1017","relationship.to.the.head.of.household","a.1..household.displacement.status","Brother/Sister","Returnees",0.11864406779661,NA,0.0360417350561885,0.201246400537032,NA,NA
"1110","relationship.to.the.head.of.household","a.1..household.displacement.status","Parent","Non-displaced",0.125,NA,0.0791157462271634,0.170884253772837,NA,NA
"125","relationship.to.the.head.of.household","a.1..household.displacement.status","Parent","Refugees",0.117647058823529,NA,0,0.270969908733386,NA,NA
"134","relationship.to.the.head.of.household","a.1..household.displacement.status","Parent","IDPs",0.0730337078651685,NA,0.03476856997474,0.111298845755597,NA,NA
"144","relationship.to.the.head.of.household","a.1..household.displacement.status","Parent","Migrants",0.285714285714286,NA,0,0.620735707862576,NA,NA
"154","relationship.to.the.head.of.household","a.1..household.displacement.status","Parent","Returnees",0.0847457627118644,NA,0.0136041833366684,0.15588734208706,NA,NA
"164","relationship.to.the.head.of.household","a.1..household.displacement.status","Son/Daughter-in law","Non-displaced",0.09,NA,0.0502948728685526,0.129705127131447,NA,NA
"174","relationship.to.the.head.of.household","a.1..household.displacement.status","Son/Daughter-in law","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"184","relationship.to.the.head.of.household","a.1..household.displacement.status","Son/Daughter-in law","IDPs",0.0842696629213483,NA,0.0434161820349044,0.125123143807792,NA,NA
"194","relationship.to.the.head.of.household","a.1..household.displacement.status","Son/Daughter-in law","Migrants",0,NA,0,0,NA,NA
"204","relationship.to.the.head.of.household","a.1..household.displacement.status","Son/Daughter-in law","Returnees",0.0508474576271186,NA,0,0.106964692224368,NA,NA
"2110","relationship.to.the.head.of.household","a.1..household.displacement.status","Wife/Husband","Non-displaced",0.09,NA,0.0502948728685526,0.129705127131447,NA,NA
"224","relationship.to.the.head.of.household","a.1..household.displacement.status","Wife/Husband","Refugees",0.235294117647059,NA,0.0334352058767349,0.437153029417383,NA,NA
"234","relationship.to.the.head.of.household","a.1..household.displacement.status","Wife/Husband","IDPs",0.0955056179775281,NA,0.052281411101857,0.138729824853199,NA,NA
"244","relationship.to.the.head.of.household","a.1..household.displacement.status","Wife/Husband","Migrants",0,NA,0,0,NA,NA
"254","relationship.to.the.head.of.household","a.1..household.displacement.status","Wife/Husband","Returnees",0.101694915254237,NA,0.0244881814161038,0.178901649092371,NA,NA
"263","relationship.to.the.head.of.household","a.1..household.displacement.status","Head","Non-displaced",0.07,NA,0.0346006624948793,0.105399337505121,NA,NA
"273","relationship.to.the.head.of.household","a.1..household.displacement.status","Head","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"283","relationship.to.the.head.of.household","a.1..household.displacement.status","Head","IDPs",0.106741573033708,NA,0.061330161954015,0.152152984113401,NA,NA
"293","relationship.to.the.head.of.household","a.1..household.displacement.status","Head","Migrants",0,NA,0,0,NA,NA
"303","relationship.to.the.head.of.household","a.1..household.displacement.status","Head","Returnees",0.135593220338983,NA,0.0481408264974297,0.223045614180536,NA,NA
"318","relationship.to.the.head.of.household","a.1..household.displacement.status","Parent in law","Non-displaced",0.09,NA,0.0502948728685526,0.129705127131447,NA,NA
"321","relationship.to.the.head.of.household","a.1..household.displacement.status","Parent in law","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"331","relationship.to.the.head.of.household","a.1..household.displacement.status","Parent in law","IDPs",0.101123595505618,NA,0.0567845971120022,0.145462593899234,NA,NA
"341","relationship.to.the.head.of.household","a.1..household.displacement.status","Parent in law","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"351","relationship.to.the.head.of.household","a.1..household.displacement.status","Parent in law","Returnees",0.11864406779661,NA,0.0360417350561885,0.201246400537032,NA,NA
"361","relationship.to.the.head.of.household","a.1..household.displacement.status","Grandchild","Non-displaced",0.09,NA,0.0502948728685526,0.129705127131447,NA,NA
"371","relationship.to.the.head.of.household","a.1..household.displacement.status","Grandchild","Refugees",0.235294117647059,NA,0.0334352058767348,0.437153029417383,NA,NA
"381","relationship.to.the.head.of.household","a.1..household.displacement.status","Grandchild","IDPs",0.106741573033708,NA,0.061330161954015,0.152152984113401,NA,NA
"391","relationship.to.the.head.of.household","a.1..household.displacement.status","Grandchild","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"401","relationship.to.the.head.of.household","a.1..household.displacement.status","Grandchild","Returnees",0.11864406779661,NA,0.0360417350561885,0.201246400537032,NA,NA
